,Date,Username,Komen,Label,clean,case_folding,Tokenizing,Stopword,Hasil
867,9/28/2022 3:45,Contact Center AP II,"@zidanalawy Saat ini ketersediaan vaksin booster di Bandara Soekarno-Hatta masih belum tersedia. Informasi tersebut hingga waktu yang belum ditentukan, silakan melakukan pengecekan pada https://t.co/VU7yIDmPIb untuk ketersediaan vaksin di daerah terdekat ",1,Saat ini ketersediaan vaksin booster di Bandara SoekarnoHatta masih belum tersedia Informasi tersebut hingga waktu yang belum ditentukan silakan melakukan pengecekan pada untuk ketersediaan vaksin di daerah terdekat,saat ini ketersediaan vaksin booster di bandara soekarnohatta masih belum tersedia informasi tersebut hingga waktu yang belum ditentukan silakan melakukan pengecekan pada untuk ketersediaan vaksin di daerah terdekat,"['saat', 'ini', 'ketersediaan', 'vaksin', 'booster', 'di', 'bandara', 'soekarnohatta', 'masih', 'belum', 'tersedia', 'informasi', 'tersebut', 'hingga', 'waktu', 'yang', 'belum', 'ditentukan', 'silakan', 'melakukan', 'pengecekan', 'pada', 'untuk', 'ketersediaan', 'vaksin', 'di', 'daerah', 'terdekat']","['ketersediaan', 'vaksin', 'booster', 'bandara', 'soekarnohatta', 'tersedia', 'informasi', 'ditentukan', 'silakan', 'pengecekan', 'ketersediaan', 'vaksin', 'daerah', 'terdekat']",sedia vaksin booster bandara soekarnohatta sedia informasi tentu sila kece sedia vaksin daerah dekat
868,9/28/2022 4:06,Draft IPB,punten vaksin booster yang masih ada di sekitar dramaga dimana ya?,1,punten vaksin booster yang masih ada di sekitar dramaga dimana ya,punten vaksin booster yang masih ada di sekitar dramaga dimana ya,"['punten', 'vaksin', 'booster', 'yang', 'masih', 'ada', 'di', 'sekitar', 'dramaga', 'dimana', 'ya']","['punten', 'vaksin', 'booster', 'dramaga', 'dimana', 'ya']",punten vaksin booster dramaga mana ya
869,9/28/2022 4:20,ndaaaaaaaaaaa👍🏻,pengen vaksin booster tpi adanya sinovac sama sinopharm\nPfizer mengapa kau belum muncul,1,pengen vaksin booster tpi adanya sinovac sama sinopharmnPfizer mengapa kau belum muncul,pengen vaksin booster tpi adanya sinovac sama sinopharmnpfizer mengapa kau belum muncul,"['pengin', 'vaksin', 'booster', 'tapi', 'adanya', 'sinovac', 'sama', 'sinopharmnpfizer', 'mengapa', 'kau', 'belum', 'muncul']","['pengin', 'vaksin', 'booster', 'sinovac', 'sinopharmnpfizer', 'kau', 'muncul']",pengin vaksin booster sinovac sinopharmnpfizer kau muncul
870,9/28/2022 4:21,Glenn Evan Christian,"@agpeduli Siang min, untuk vaksin booster 1 pfizer sudah tersedia kah?",1,Siang min untuk vaksin booster pfizer sudah tersedia kah,siang min untuk vaksin booster pfizer sudah tersedia kah,"['siang', 'min', 'untuk', 'vaksin', 'booster', 'pfizer', 'sudah', 'tersedia', 'kah']","['siang', 'min', 'vaksin', 'booster', 'pfizer', 'tersedia', 'kah']",siang min vaksin booster pfizer sedia kah
871,9/28/2022 4:27,Anindhita P Fildatie,"Kalau aku belum vaksin, kemarin pas covid udah lewat kali. Udah booster aja gejalanya kek mo mati",0,Kalau aku belum vaksin kemarin pas covid udah lewat kali Udah booster aja gejalanya kek mo mati,kalau aku belum vaksin kemarin pas covid udah lewat kali udah booster aja gejalanya kek mo mati,"['kalau', 'aku', 'belum', 'vaksin', 'kemarin', 'pas', 'covid', 'sudah', 'lewat', 'kali', 'sudah', 'booster', 'saja', 'gejalanya', 'kayak', 'mau', 'mati']","['vaksin', 'kemarin', 'pas', 'covid', 'kali', 'booster', 'gejalanya', 'kayak', 'mati']",vaksin kemarin pas covid kali booster gejala kayak mati
872,9/28/2022 4:27,LAPAK JUALAN🛒🛍✨,-11fess vaksin ketiga sama vaksin booster tuh sama kan ya?,1,fess vaksin ketiga sama vaksin booster tuh sama kan ya,fess vaksin ketiga sama vaksin booster tuh sama kan ya,"['fess', 'vaksin', 'ketiga', 'sama', 'vaksin', 'booster', 'tuh', 'sama', 'kan', 'ya']","['fess', 'vaksin', 'ketiga', 'vaksin', 'booster', 'tuh', 'ya']",fess vaksin tiga vaksin booster tuh ya
873,9/28/2022 4:32,koramil16pejawaran,Danramil 04/Karangkobar Kapten Inf Basuki Melaksanakan Kegiatan Sosialisasi Vaksin Dosis 3 Booster\n\n#kodim_banjarnegara #babinsa0704 #babinsa\n#bersamarakyattnikuat #tniad #tni #banjarnegara\n#ichadhanang\n#kabarkoramil #kabarkodim\n#TNIADMengabdiDanMembangunBersamaRakyat https://t.co/F6zZSq3d4P,1,Danramil Karangkobar Kapten Inf Basuki Melaksanakan Kegiatan Sosialisasi Vaksin Dosis Boosternn n nn n,danramil karangkobar kapten inf basuki melaksanakan kegiatan sosialisasi vaksin dosis boosternn n nn n,"['danramil', 'karangkobar', 'kapten', 'inf', 'basuki', 'melaksanakan', 'kegiatan', 'sosialisasi', 'vaksin', 'dosis', 'boosternn', 'n', 'nn', 'n']","['danramil', 'karangkobar', 'kapten', 'inf', 'basuki', 'melaksanakan', 'kegiatan', 'sosialisasi', 'vaksin', 'dosis', 'boosternn', 'n', 'nn', 'n']",danramil karangkobar kapten inf basuki laksana giat sosialisasi vaksin dosis boosternn n nn n
874,9/28/2022 4:33,Ardi Ramdona,@sebarberitacov @catchmeupid @HerawanAriston1 @LaporCovid @riea_mariska86 @saputrananda0 saatnya vaksin booster,1,saatnya vaksin booster,saatnya vaksin booster,"['saatnya', 'vaksin', 'booster']","['vaksin', 'booster']",vaksin booster
875,9/28/2022 4:35,Setelah huruf D,susah banget sekarang cari vaksin,0,susah banget sekarang cari vaksin,susah banget sekarang cari vaksin,"['susah', 'banget', 'sekarang', 'cari', 'vaksin']","['susah', 'banget', 'cari', 'vaksin']",susah banget cari vaksin
876,9/28/2022 4:35,Rian Ernando,@sebarberitacov @beritacovid @akusehatklinik @yakin_sehat @BKCJAMAN Kegunaan vaksin booster diketahui sebagai upaya pengembalian imunitas tubuh dan proteksi klinis yang menurun.,1,Kegunaan vaksin booster diketahui sebagai upaya pengembalian imunitas tubuh dan proteksi klinis yang menurun,kegunaan vaksin booster diketahui sebagai upaya pengembalian imunitas tubuh dan proteksi klinis yang menurun,"['kegunaan', 'vaksin', 'booster', 'diketahui', 'sebagai', 'upaya', 'pengembalian', 'imunitas', 'tubuh', 'dan', 'proteksi', 'klinis', 'yang', 'menurun']","['kegunaan', 'vaksin', 'booster', 'upaya', 'pengembalian', 'imunitas', 'tubuh', 'proteksi', 'klinis', 'menurun']",guna vaksin booster upaya kembali imunitas tubuh proteksi klinis turun
877,9/28/2022 4:38,raka sembung,RT @ketikanrandom: Nah udah gaaada alesan lagi kan males/bete gunain masker pas udah make up? karna harus diinget ya guys covid itu masih ada,1,Nah udah gaaada alesan lagi kan malesbete gunain masker pas udah make up karna harus diinget ya guys covid itu masih ada,nah udah gaaada alesan lagi kan malesbete gunain masker pas udah make up karna harus diinget ya guys covid itu masih ada,"['nah', 'sudah', 'gaaada', 'alesan', 'lagi', 'kan', 'malesbete', 'gunain', 'masker', 'pas', 'sudah', 'memakai', 'up', 'karena', 'harus', 'diinget', 'ya', 'guys', 'covid', 'itu', 'masih', 'ada']","['gaaada', 'alesan', 'malesbete', 'gunain', 'masker', 'pas', 'memakai', 'up', 'diinget', 'ya', 'guys', 'covid']",gaaada alesan malesbete gunain masker pas pakai up diinget ya guys covid
878,9/28/2022 5:12,Kurma,@txtdrpemerintah btw kalau sekarang minta booster vaksin ke 3 di rumah sakit ya?,1,btw kalau sekarang minta booster vaksin ke di rumah sakit ya,btw kalau sekarang minta booster vaksin ke di rumah sakit ya,"['btw', 'kalau', 'sekarang', 'meminta', 'booster', 'vaksin', 'ke', 'di', 'rumah', 'sakit', 'ya']","['btw', 'booster', 'vaksin', 'rumah', 'sakit', 'ya']",btw booster vaksin rumah sakit ya
879,9/28/2022 5:27,cek #vaksinmalang 🥀,RT @riiaa_: Mohon info kak untuk vaksin booster area mlg ray @infomalang @yusufgunawan,1,Mohon info kak untuk vaksin booster area mlg ray,mohon info kak untuk vaksin booster area mlg ray,"['mohon', 'info', 'kak', 'untuk', 'vaksin', 'booster', 'area', 'mlg', 'ray']","['mohon', 'info', 'kak', 'vaksin', 'booster', 'area', 'mlg', 'ray']",mohon info kak vaksin booster area mlg ray
880,9/28/2022 5:44,Dino,@Jenoong22 Sakit karena efek vaksin booster? Sama kok dulu juga pas booster meriang tp 2 hari krn efek vaksinnya,1,Sakit karena efek vaksin booster Sama kok dulu juga pas booster meriang tp hari krn efek vaksinnya,sakit karena efek vaksin booster sama kok dulu juga pas booster meriang tp hari krn efek vaksinnya,"['sakit', 'karena', 'efek', 'vaksin', 'booster', 'sama', 'kok', 'dulu', 'juga', 'pas', 'booster', 'meriang', 'tapi', 'hari', 'karena', 'efek', 'vaksinnya']","['sakit', 'efek', 'vaksin', 'booster', 'pas', 'booster', 'meriang', 'efek', 'vaksinnya']",sakit efek vaksin booster pas booster meriang efek vaksin
881,9/28/2022 5:47,sabhatansabiz,FDA AS setujui dosis booster vaksin COVID-19 yang telah diperbarui untuk anak 5-17 tahun https://t.co/9Ltmh5OLky,1,FDA AS setujui dosis booster vaksin COVID yang telah diperbarui untuk anak  tahun,fda as setujui dosis booster vaksin covid yang telah diperbarui untuk anak  tahun,"['fda', 'as', 'setujui', 'dosis', 'booster', 'vaksin', 'covid', 'yang', 'telah', 'diperbarui', 'untuk', 'anak', 'tahun']","['fda', 'as', 'setujui', 'dosis', 'booster', 'vaksin', 'covid', 'diperbarui', 'anak']",fda as tuju dosis booster vaksin covid baru anak
882,9/28/2022 5:47,24 Hour Indonesia,vaksin booster dapat membantu pulih dari pandemi,1,vaksin booster dapat membantu pulih dari pandemi,vaksin booster dapat membantu pulih dari pandemi,"['vaksin', 'booster', 'dapat', 'membantu', 'pulih', 'dari', 'pandemi']","['vaksin', 'booster', 'membantu', 'pulih', 'pandemi']",vaksin booster bantu pulih pandemi
883,9/28/2022 5:49,Dilla,"Wkwk pada ditanggepin serius Tenang saya vaksin lengkap + booster, kalo kedeteksi pake apps tadi paling ya gara-gara pake earphone ",1,Wkwk pada ditanggepin serius Tenang saya vaksin lengkap  booster kalo kedeteksi pake apps tadi paling ya garagara pake earphone,wkwk pada ditanggepin serius tenang saya vaksin lengkap  booster kalo kedeteksi pake apps tadi paling ya garagara pake earphone,"['wkwk', 'pada', 'ditanggepin', 'serius', 'tenang', 'saya', 'vaksin', 'lengkap', 'booster', 'kalo', 'kedeteksi', 'pakai', 'apps', 'tadi', 'paling', 'ya', 'garagara', 'pakai', 'earphone']","['wkwk', 'ditanggepin', 'serius', 'tenang', 'vaksin', 'lengkap', 'booster', 'kalo', 'kedeteksi', 'pakai', 'apps', 'ya', 'garagara', 'pakai', 'earphone']",wkwk ditanggepin serius tenang vaksin lengkap booster kalo deteksi pakai apps ya garagara pakai earphone
884,9/28/2022 5:51,KuliDeso79🇮🇩🇮🇩,@Widino Saya sudah vaksin booster 1 dan 2.,1,Saya sudah vaksin booster dan ,saya sudah vaksin booster dan ,"['saya', 'sudah', 'vaksin', 'booster', 'dan']","['vaksin', 'booster']",vaksin booster
885,9/28/2022 6:25,secondson,"@nuicemedia mohon diselidiki pengaruh adiksi pada vaksin booster, bnn tolong investigasi",1,mohon diselidiki pengaruh adiksi pada vaksin booster bnn tolong investigasi,mohon diselidiki pengaruh adiksi pada vaksin booster bnn tolong investigasi,"['mohon', 'diselidiki', 'pengaruh', 'adiksi', 'pada', 'vaksin', 'booster', 'bnn', 'tolong', 'investigasi']","['mohon', 'diselidiki', 'pengaruh', 'adiksi', 'vaksin', 'booster', 'bnn', 'tolong', 'investigasi']",mohon selidik pengaruh adiksi vaksin booster bnn tolong investigasi
886,9/28/2022 6:25,Nina Karlina,Booster gak ya? Booster dmna ya? Udh ketinggalan masih ada ga ya vaksin,1,Booster gak ya Booster dmna ya Udh ketinggalan masih ada ga ya vaksin,booster gak ya booster dmna ya udh ketinggalan masih ada ga ya vaksin,"['booster', 'enggak', 'ya', 'booster', 'dimana', 'ya', 'sudah', 'ketinggalan', 'masih', 'ada', 'enggak', 'ya', 'vaksin']","['booster', 'ya', 'booster', 'dimana', 'ya', 'ketinggalan', 'ya', 'vaksin']",booster ya booster mana ya tinggal ya vaksin
887,9/28/2022 6:32,Mahasti Habsari,FYI kami sudah dapat vaksin lengkap bahkan booster. Tapi dalam hitungan hari satu persatu anggota keluarga merasakan gejala sakit yg sama. \nSepertinya ini sudah cukup panjang.,1,FYI kami sudah dapat vaksin lengkap bahkan booster Tapi dalam hitungan hari satu persatu anggota keluarga merasakan gejala sakit yg sama nSepertinya ini sudah cukup panjang,fyi kami sudah dapat vaksin lengkap bahkan booster tapi dalam hitungan hari satu persatu anggota keluarga merasakan gejala sakit yg sama nsepertinya ini sudah cukup panjang,"['fyi', 'kami', 'sudah', 'dapat', 'vaksin', 'lengkap', 'bahkan', 'booster', 'tapi', 'dalam', 'hitungan', 'hari', 'satu', 'persatu', 'anggota', 'keluarga', 'merasakan', 'gejala', 'sakit', 'yang', 'sama', 'nsepertinya', 'ini', 'sudah', 'cukup', 'panjang']","['fyi', 'vaksin', 'lengkap', 'booster', 'hitungan', 'persatu', 'anggota', 'keluarga', 'merasakan', 'gejala', 'sakit', 'nsepertinya']",fyi vaksin lengkap booster hitung satu anggota keluarga rasa gejala sakit nsepertinya
888,9/28/2022 6:42,My Mora,"@detikcom Lumayanlah, walau pesta covid hampir bubar,ayo semangat bio farma, masih ada kesempatan untuk vaksin booster.",1,Lumayanlah walau pesta covid hampir bubarayo semangat bio farma masih ada kesempatan untuk vaksin booster,lumayanlah walau pesta covid hampir bubarayo semangat bio farma masih ada kesempatan untuk vaksin booster,"['lumayanlah', 'walau', 'pesta', 'covid', 'hampir', 'bubarayo', 'semangat', 'bio', 'farma', 'masih', 'ada', 'kesempatan', 'untuk', 'vaksin', 'booster']","['lumayanlah', 'pesta', 'covid', 'bubarayo', 'semangat', 'bio', 'farma', 'kesempatan', 'vaksin', 'booster']",lumayan pesta covid bubarayo semangat bio farma sempat vaksin booster
889,9/28/2022 6:52,Ira,"Belum lagi yang lini masanya terbagi jadi sebelum ada vaksin, setelah vaksin pertama, vaksin kedua, dan booster.",1,Belum lagi yang lini masanya terbagi jadi sebelum ada vaksin setelah vaksin pertama vaksin kedua dan booster,belum lagi yang lini masanya terbagi jadi sebelum ada vaksin setelah vaksin pertama vaksin kedua dan booster,"['belum', 'lagi', 'yang', 'lini', 'masanya', 'terbagi', 'jadi', 'sebelum', 'ada', 'vaksin', 'setelah', 'vaksin', 'pertama', 'vaksin', 'kedua', 'dan', 'booster']","['lini', 'masanya', 'terbagi', 'vaksin', 'vaksin', 'vaksin', 'booster']",lini masa bagi vaksin vaksin vaksin booster
890,9/28/2022 6:59,Puspita Jenny, Lakukan vaksin lengkap/booster ,1,Lakukan vaksin lengkapbooster,lakukan vaksin lengkapbooster,"['lakukan', 'vaksin', 'lengkapbooster']","['lakukan', 'vaksin', 'lengkapbooster']",laku vaksin lengkapbooster
891,9/28/2022 6:59,suvi masai,@sebarberitacov @beritacovid @akusehatklinik @yakin_sehat @BKCJAMAN Masyarakat hendaknya bisa segera mengikuti vaksin Booster.,1,Masyarakat hendaknya bisa segera mengikuti vaksin Booster,masyarakat hendaknya bisa segera mengikuti vaksin booster,"['masyarakat', 'hendaknya', 'bisa', 'segera', 'mengikuti', 'vaksin', 'booster']","['masyarakat', 'mengikuti', 'vaksin', 'booster']",masyarakat ikut vaksin booster
892,9/28/2022 7:01,🦋,info vaksin booster di bali dong guys,1,info vaksin booster di bali dong guys,info vaksin booster di bali dong guys,"['info', 'vaksin', 'booster', 'di', 'bali', 'dong', 'guys']","['info', 'vaksin', 'booster', 'bali', 'guys']",info vaksin booster bal guys
893,9/28/2022 7:56,sisca 🍀," Katanya kalo uda vaksin/booster badan kita jd keluar sinyal nya, dah kyk wifi gitu. Magic beud yak ",1,Katanya kalo uda vaksinbooster badan kita jd keluar sinyal nya dah kyk wifi gitu Magic beud yak,katanya kalo uda vaksinbooster badan kita jd keluar sinyal nya dah kyk wifi gitu magic beud yak,"['katanya', 'kalo', 'sudah', 'vaksinbooster', 'badan', 'kita', 'jadi', 'keluar', 'sinyal', 'nya', 'deh', 'kayak', 'wifi', 'begitu', 'magic', 'banget', 'ya']","['kalo', 'vaksinbooster', 'badan', 'sinyal', 'nya', 'deh', 'kayak', 'wifi', 'magic', 'banget', 'ya']",kalo vaksinbooster badan sinyal nya deh kayak wifi magic banget ya
894,9/28/2022 8:08,pengendali air,"@IndiHomeCare siap Aulia\nsantai, saya sudah vaksin booster",1,siap Auliansantai saya sudah vaksin booster,siap auliansantai saya sudah vaksin booster,"['siap', 'auliansantai', 'saya', 'sudah', 'vaksin', 'booster']","['auliansantai', 'vaksin', 'booster']",auliansantai vaksin booster
895,9/28/2022 8:26,ΛH,"@afrkml semenjak sembuh dari covid dan vaksin booster, jd sering sakit2an, demam, flu batuk habis sembuh kambuh lagi",0,semenjak sembuh dari covid dan vaksin booster jd sering sakitan demam flu batuk habis sembuh kambuh lagi,semenjak sembuh dari covid dan vaksin booster jd sering sakitan demam flu batuk habis sembuh kambuh lagi,"['semenjak', 'sembuh', 'dari', 'covid', 'dan', 'vaksin', 'booster', 'jadi', 'sering', 'sakitan', 'demam', 'flu', 'batuk', 'habis', 'sembuh', 'kambuh', 'lagi']","['semenjak', 'sembuh', 'covid', 'vaksin', 'booster', 'sakitan', 'demam', 'flu', 'batuk', 'habis', 'sembuh', 'kambuh']",semenjak sembuh covid vaksin booster sakit demam flu batuk habis sembuh kambuh
896,9/28/2022 8:29,gii.,Info vaksin booster di malang dong,1,Info vaksin booster di malang dong,info vaksin booster di malang dong,"['info', 'vaksin', 'booster', 'di', 'malang', 'dong']","['info', 'vaksin', 'booster', 'malang']",info vaksin booster malang
897,9/28/2022 8:35,✿tracy | apps premium 📌,klo udah vaksin booster ga perlu swab lagi di stasiun?,1,klo udah vaksin booster ga perlu swab lagi di stasiun,klo udah vaksin booster ga perlu swab lagi di stasiun,"['kalo', 'sudah', 'vaksin', 'booster', 'enggak', 'perlu', 'swab', 'lagi', 'di', 'stasiun']","['kalo', 'vaksin', 'booster', 'swab', 'stasiun']",kalo vaksin booster swab stasiun
898,9/28/2022 9:18,jolielaide,Damn bulan depan disuruh k kerawang. Vaksin booster kapan restock d Bali biar aku bs  bepergian naik pesawat?\nIni peraturan ga mau diubah apa biar yg blm vaksin booster tetep bs naik pesawat dgn catatan pcr negatif ,1,Damn bulan depan disuruh k kerawang Vaksin booster kapan restock d Bali biar aku bs bepergian naik pesawatnIni peraturan ga mau diubah apa biar yg blm vaksin booster tetep bs naik pesawat dgn catatan pcr negatif,damn bulan depan disuruh k kerawang vaksin booster kapan restock d bali biar aku bs bepergian naik pesawatnini peraturan ga mau diubah apa biar yg blm vaksin booster tetep bs naik pesawat dgn catatan pcr negatif,"['damn', 'bulan', 'depan', 'disuruh', 'kak', 'kerawang', 'vaksin', 'booster', 'kapan', 'restock', 'ada', 'bali', 'biar', 'aku', 'bisa', 'bepergian', 'naik', 'pesawatnini', 'peraturan', 'enggak', 'mau', 'diubah', 'apa', 'biar', 'yang', 'belum', 'vaksin', 'booster', 'tetap', 'bisa', 'naik', 'pesawat', 'dengan', 'catatan', 'pcr', 'negatif']","['damn', 'disuruh', 'kak', 'kerawang', 'vaksin', 'booster', 'restock', 'bali', 'biar', 'bepergian', 'pesawatnini', 'peraturan', 'diubah', 'biar', 'vaksin', 'booster', 'pesawat', 'catatan', 'pcr', 'negatif']",damn suruh kak kerawang vaksin booster restock bal biar pergi pesawatnini atur ubah biar vaksin booster pesawat catat pcr negatif
899,9/28/2022 10:39,biji cabe🌻,"btw guys, naik kereta solo jogja harus vaksin booster dulu ya?",1,btw guys naik kereta solo jogja harus vaksin booster dulu ya,btw guys naik kereta solo jogja harus vaksin booster dulu ya,"['btw', 'guys', 'naik', 'kereta', 'solo', 'jogja', 'harus', 'vaksin', 'booster', 'dulu', 'ya']","['btw', 'guys', 'kereta', 'solo', 'jogja', 'vaksin', 'booster', 'ya']",btw guys kereta solo jogja vaksin booster ya
900,9/28/2022 10:47,Kemas Abdul Kadir,RT @lapassustik: Dalam wawancaranya Kalapas juga mengingatkan tentang vaksin booster yang harus dibawa selama berkunjung kedalam lapas. ,1,Dalam wawancaranya Kalapas juga mengingatkan tentang vaksin booster yang harus dibawa selama berkunjung kedalam lapas,dalam wawancaranya kalapas juga mengingatkan tentang vaksin booster yang harus dibawa selama berkunjung kedalam lapas,"['dalam', 'wawancaranya', 'kalapas', 'juga', 'mengingatkan', 'tentang', 'vaksin', 'booster', 'yang', 'harus', 'dibawa', 'selama', 'berkunjung', 'kedalam', 'lapas']","['wawancaranya', 'kalapas', 'vaksin', 'booster', 'dibawa', 'berkunjung', 'kedalam', 'lapas']",wawancara kalapas vaksin booster bawa kunjung dalam lapas
901,9/28/2022 11:03,⤮𝔽𝕒𝕚🐺🥟,"Blm booster, nyari tmpt vaksin udh pada gada trs gmn ini",1,Blm booster nyari tmpt vaksin udh pada gada trs gmn ini,blm booster nyari tmpt vaksin udh pada gada trs gmn ini,"['belum', 'booster', 'mencari', 'tempat', 'vaksin', 'sudah', 'pada', 'enggak', 'ada', 'terus', 'bagaimana', 'ini']","['booster', 'mencari', 'vaksin']",booster cari vaksin
